val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.318322,0.846241,0.318322,0.000020,0.534601,80.000000,
0.514300,0.446108,0.514300,0.000018,0.467922,160.000000,
0.565021,0.437283,0.565021,0.000016,0.415513,240.000000,
0.554516,0.608244,0.565021,0.000013,0.267999,320.000000,
0.597073,0.468913,0.597073,0.000011,0.231116,400.000000,
0.594109,0.452451,0.597073,0.000009,0.230512,480.000000,
0.596189,0.731776,0.597073,0.000007,0.189191,560.000000,
0.586629,0.827866,0.597073,0.000005,0.114474,640.000000,
0.590394,0.712587,0.597073,0.000002,0.109861,720.000000,
0.575107,0.699951,0.597073,0.000000,0.116678,800.000000,
0.575107,0.700750,0.597073,0.000000,0.118144,804.000000,
