val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.277410,0.588177,0.277410,0.000020,0.552301,80.000000,
0.000000,0.692981,0.277410,0.000018,0.656982,160.000000,
0.000000,0.685066,0.277410,0.000016,0.621834,240.000000,
0.000000,0.677248,0.277410,0.000013,0.611243,320.000000,
0.000000,0.684869,0.277410,0.000011,0.620236,400.000000,
0.000000,0.703025,0.277410,0.000009,0.619641,480.000000,
0.000000,0.679157,0.277410,0.000007,0.618033,560.000000,
0.000000,0.680543,0.277410,0.000005,0.616857,640.000000,
0.000000,0.680077,0.277410,0.000002,0.621778,720.000000,
0.000000,0.680268,0.277410,0.000000,0.613604,800.000000,
0.000000,0.680220,0.277410,0.000000,0.639649,804.000000,
