val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.565217,0.660455,0.565217,0.000020,0.759054,23.000000,
0.528986,0.667028,0.565217,0.000018,0.721274,46.000000,
0.471014,0.744842,0.565217,0.000016,0.707945,69.000000,
0.528986,0.673191,0.565217,0.000013,0.708328,92.000000,
0.528986,0.666374,0.565217,0.000011,0.711374,115.000000,
0.471014,0.759637,0.565217,0.000009,0.710801,138.000000,
0.528986,0.678019,0.565217,0.000007,0.698874,161.000000,
0.528986,0.692112,0.565217,0.000005,0.705482,184.000000,
0.528986,0.690612,0.565217,0.000003,0.697277,207.000000,
0.528986,0.678958,0.565217,0.000000,0.706580,230.000000,
0.528986,0.679651,0.565217,0.000000,0.706299,234.000000,
