val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.478261,0.765957,0.478261,0.000020,0.778544,23.000000,
0.637681,0.665358,0.637681,0.000018,0.684642,46.000000,
0.615942,0.556485,0.637681,0.000016,0.652801,69.000000,
0.688406,0.572033,0.688406,0.000013,0.586688,92.000000,
0.666667,0.528171,0.688406,0.000011,0.557940,115.000000,
0.731884,0.462224,0.731884,0.000009,0.516932,138.000000,
0.731884,0.453499,0.731884,0.000007,0.492558,161.000000,
0.724638,0.449638,0.731884,0.000005,0.369259,184.000000,
0.746377,0.447902,0.746377,0.000003,0.386056,207.000000,
0.739130,0.452797,0.746377,0.000000,0.383767,230.000000,
0.739130,0.452374,0.746377,0.000000,0.343674,234.000000,
