val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.783990,0.767559,0.775774,1.425214,0.767559,0.000020,3.251363,54.000000,
0.873554,0.880168,0.876861,0.593848,0.880168,0.000018,0.878041,108.000000,
0.878141,0.881240,0.879690,0.594190,0.881240,0.000016,0.709546,162.000000,
0.890845,0.894003,0.892424,0.482739,0.894003,0.000013,0.544954,216.000000,
0.901742,0.901142,0.901442,0.428730,0.901142,0.000011,0.451764,270.000000,
0.905187,0.902901,0.904044,0.413648,0.902901,0.000009,0.383189,324.000000,
0.907501,0.904750,0.906126,0.404125,0.904750,0.000007,0.325335,378.000000,
0.906592,0.905767,0.906180,0.404066,0.905767,0.000004,0.228922,432.000000,
0.908966,0.906695,0.907830,0.394727,0.906695,0.000002,0.238290,486.000000,
0.909680,0.907193,0.908437,0.394379,0.907193,0.000000,0.233000,540.000000,
