val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.874876,0.871770,0.873323,0.576121,0.871770,0.000020,2.269660,54.000000,
0.884980,0.882162,0.883571,0.517466,0.882162,0.000018,0.725137,108.000000,
0.895858,0.894039,0.894949,0.514182,0.894039,0.000016,0.607910,162.000000,
0.901467,0.900538,0.901002,0.495707,0.900538,0.000013,0.436726,216.000000,
0.901079,0.903110,0.902095,0.474304,0.903110,0.000011,0.358529,270.000000,
0.904104,0.901818,0.902961,0.426514,0.903110,0.000009,0.361855,324.000000,
0.906326,0.905113,0.905719,0.498790,0.905113,0.000007,0.304720,378.000000,
0.900795,0.902023,0.901409,0.440058,0.905113,0.000004,0.219174,432.000000,
0.903181,0.902724,0.902952,0.429659,0.905113,0.000002,0.215721,486.000000,
0.904555,0.904005,0.904280,0.441603,0.905113,0.000000,0.204565,540.000000,
