val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.296888,0.719344,0.296888,0.000020,0.546828,80.000000,
0.000000,0.658234,0.296888,0.000018,0.521298,160.000000,
0.000000,0.678011,0.296888,0.000016,0.611047,240.000000,
0.000000,0.679475,0.296888,0.000013,0.614349,320.000000,
0.000000,0.677266,0.296888,0.000011,0.620956,400.000000,
0.000000,0.676735,0.296888,0.000009,0.617111,480.000000,
0.000000,0.672299,0.296888,0.000007,0.624448,560.000000,
0.000000,0.675390,0.296888,0.000005,0.623403,640.000000,
0.000000,0.677655,0.296888,0.000002,0.616231,720.000000,
0.000000,0.684758,0.296888,0.000000,0.609378,800.000000,
0.000000,0.684737,0.296888,0.000000,0.553203,804.000000,
