val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.528986,0.729598,0.528986,0.000020,0.716350,23.000000,
0.666667,0.562685,0.666667,0.000018,0.684110,46.000000,
0.717391,0.577728,0.717391,0.000016,0.622743,69.000000,
0.695652,0.546749,0.717391,0.000013,0.468471,92.000000,
0.695652,0.500761,0.717391,0.000011,0.472904,115.000000,
0.717391,0.552969,0.717391,0.000009,0.456102,138.000000,
0.681159,0.556284,0.717391,0.000007,0.384917,161.000000,
0.760870,0.536064,0.760870,0.000005,0.252601,184.000000,
0.760870,0.543541,0.760870,0.000003,0.237964,207.000000,
0.724638,0.579519,0.760870,0.000000,0.233084,230.000000,
0.724638,0.579491,0.760870,0.000000,0.165694,234.000000,
