val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.557971,0.667472,0.557971,0.000020,0.751321,23.000000,
0.514493,0.650024,0.557971,0.000018,0.705693,46.000000,
0.471014,0.700729,0.557971,0.000016,0.708761,69.000000,
0.471014,0.717594,0.557971,0.000013,0.708546,92.000000,
0.471014,0.700647,0.557971,0.000011,0.713054,115.000000,
0.528986,0.679458,0.557971,0.000009,0.702821,138.000000,
0.471014,0.701493,0.557971,0.000007,0.707298,161.000000,
0.528986,0.692762,0.557971,0.000005,0.699241,184.000000,
0.528986,0.677277,0.557971,0.000003,0.702125,207.000000,
0.471014,0.709510,0.557971,0.000000,0.701675,230.000000,
0.471014,0.709584,0.557971,0.000000,0.684730,234.000000,
