val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.594203,0.642361,0.594203,0.000020,0.706225,23.000000,
0.608696,0.641093,0.608696,0.000018,0.672058,46.000000,
0.666667,0.512661,0.666667,0.000016,0.676987,69.000000,
0.673913,0.535714,0.673913,0.000013,0.543945,92.000000,
0.702899,0.519168,0.702899,0.000011,0.451165,115.000000,
0.702899,0.506072,0.702899,0.000009,0.467432,138.000000,
0.717391,0.525819,0.717391,0.000007,0.421861,161.000000,
0.717391,0.551264,0.717391,0.000005,0.263301,184.000000,
0.724638,0.599093,0.724638,0.000003,0.195567,207.000000,
0.717391,0.578168,0.724638,0.000000,0.190355,230.000000,
0.717391,0.578924,0.724638,0.000000,0.218205,234.000000,
