val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.463959,0.494618,0.463959,0.000020,0.552304,80.000000,
0.452366,0.519285,0.463959,0.000018,0.430114,160.000000,
0.556842,0.449905,0.556842,0.000016,0.398054,240.000000,
0.575126,0.499496,0.575126,0.000013,0.294616,320.000000,
0.526089,0.719897,0.575126,0.000011,0.218887,400.000000,
0.569983,0.573346,0.575126,0.000009,0.255944,480.000000,
0.580414,0.765913,0.580414,0.000007,0.185814,560.000000,
0.585408,0.677866,0.585408,0.000005,0.109481,640.000000,
0.585310,0.693046,0.585408,0.000002,0.111544,720.000000,
0.595531,0.707816,0.595531,0.000000,0.111732,800.000000,
0.595531,0.707196,0.595531,0.000000,0.103568,804.000000,
