val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.464271,0.508742,0.464271,0.000020,0.530837,80.000000,
0.586756,0.406079,0.586756,0.000018,0.459095,160.000000,
0.530615,0.516746,0.586756,0.000016,0.428218,240.000000,
0.560269,0.476313,0.586756,0.000013,0.281716,320.000000,
0.563238,0.545965,0.586756,0.000011,0.231612,400.000000,
0.559737,0.584751,0.586756,0.000009,0.221183,480.000000,
0.590606,0.697236,0.590606,0.000007,0.174716,560.000000,
0.602521,0.687302,0.602521,0.000005,0.104720,640.000000,
0.580230,0.749021,0.602521,0.000002,0.104289,720.000000,
0.580622,0.711736,0.602521,0.000000,0.098620,800.000000,
0.580622,0.712051,0.602521,0.000000,0.058699,804.000000,
