val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.684513,0.625074,0.654793,1.395292,0.625074,0.000020,4.072978,54.000000,
0.870322,0.869807,0.870064,0.589824,0.869807,0.000018,1.235344,108.000000,
0.878200,0.882633,0.880417,0.568812,0.882633,0.000016,1.141552,162.000000,
0.880337,0.880102,0.880220,0.585531,0.882633,0.000013,0.651116,216.000000,
0.894927,0.893381,0.894154,0.475685,0.893381,0.000011,0.521826,270.000000,
0.897990,0.898161,0.898075,0.472103,0.898161,0.000009,0.487294,324.000000,
0.903976,0.902234,0.903105,0.422485,0.902234,0.000007,0.359824,378.000000,
0.899761,0.901699,0.900730,0.444006,0.902234,0.000004,0.243952,432.000000,
0.903680,0.901484,0.902582,0.417131,0.902234,0.000002,0.258713,486.000000,
0.903695,0.901607,0.902651,0.416866,0.902234,0.000000,0.234772,540.000000,
