val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.812302,0.816267,0.814284,0.790146,0.816267,0.000020,4.698055,54.000000,
0.864731,0.870654,0.867693,0.659569,0.870654,0.000018,0.783420,108.000000,
0.884701,0.884597,0.884649,0.497163,0.884597,0.000016,0.622174,162.000000,
0.886962,0.888423,0.887692,0.505199,0.888423,0.000013,0.493176,216.000000,
0.888738,0.886928,0.887833,0.492970,0.888423,0.000011,0.415192,270.000000,
0.897590,0.894559,0.896074,0.455523,0.894559,0.000009,0.412023,324.000000,
0.895470,0.897198,0.896334,0.496339,0.897198,0.000007,0.358374,378.000000,
0.897602,0.898481,0.898041,0.490497,0.898481,0.000004,0.265434,432.000000,
0.897589,0.897523,0.897556,0.461151,0.898481,0.000002,0.246332,486.000000,
0.896476,0.896889,0.896683,0.466942,0.898481,0.000000,0.241999,540.000000,
