val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.481542,0.506677,0.481542,0.000020,0.538178,80.000000,
0.534739,0.483779,0.534739,0.000018,0.430317,160.000000,
0.550274,0.439435,0.550274,0.000016,0.416021,240.000000,
0.513098,0.606297,0.550274,0.000013,0.283405,320.000000,
0.523145,0.597430,0.550274,0.000011,0.233927,400.000000,
0.533807,0.565769,0.550274,0.000009,0.223344,480.000000,
0.564871,0.742121,0.564871,0.000007,0.182236,560.000000,
0.570167,0.804283,0.570167,0.000005,0.126888,640.000000,
0.570637,0.743839,0.570637,0.000002,0.106566,720.000000,
0.585517,0.711281,0.585517,0.000000,0.114236,800.000000,
0.580414,0.712257,0.585517,0.000000,0.058187,804.000000,
