val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.478261,0.739686,0.478261,0.000020,0.806297,23.000000,
0.623188,0.640414,0.623188,0.000018,0.683515,46.000000,
0.681159,0.607950,0.681159,0.000016,0.663309,69.000000,
0.717391,0.567777,0.717391,0.000013,0.581608,92.000000,
0.724638,0.528368,0.724638,0.000011,0.476913,115.000000,
0.702899,0.483189,0.724638,0.000009,0.467664,138.000000,
0.717391,0.525028,0.724638,0.000007,0.443518,161.000000,
0.702899,0.526604,0.724638,0.000005,0.290213,184.000000,
0.724638,0.550299,0.724638,0.000003,0.252742,207.000000,
0.688406,0.626950,0.724638,0.000000,0.263742,230.000000,
0.688406,0.624603,0.724638,0.000000,0.251016,234.000000,
