val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.168701,0.154225,0.161463,2.301719,0.154225,0.000020,4.221718,54.000000,
nan,nan,nan,2.262256,0.154225,0.000018,2.215165,108.000000,
nan,nan,nan,2.198114,0.154225,0.000016,2.184448,162.000000,
nan,nan,nan,2.274510,0.154225,0.000013,2.304116,216.000000,
nan,nan,nan,2.333060,0.154225,0.000011,2.208997,270.000000,
nan,nan,nan,2.266272,0.154225,0.000009,2.151959,324.000000,
nan,nan,nan,2.275909,0.154225,0.000007,2.236669,378.000000,
nan,nan,nan,2.263587,0.154225,0.000004,2.203851,432.000000,
nan,nan,nan,2.285921,0.154225,0.000002,2.147348,486.000000,
nan,nan,nan,2.285921,0.154225,0.000000,2.207162,540.000000,
