val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.586957,0.652931,0.586957,0.000020,0.708572,23.000000,
0.471014,0.724602,0.586957,0.000018,0.720581,46.000000,
0.471014,0.738595,0.586957,0.000016,0.712457,69.000000,
0.528986,0.683058,0.586957,0.000013,0.705962,92.000000,
0.528986,0.674020,0.586957,0.000011,0.713819,115.000000,
0.528986,0.676141,0.586957,0.000009,0.709054,138.000000,
0.471014,0.694347,0.586957,0.000007,0.711263,161.000000,
0.528986,0.678020,0.586957,0.000005,0.712473,184.000000,
0.528986,0.690645,0.586957,0.000003,0.714243,207.000000,
0.528986,0.691644,0.586957,0.000000,0.702919,230.000000,
0.528986,0.691581,0.586957,0.000000,0.728205,234.000000,
