val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.828254,0.851715,0.839985,0.748655,0.851715,0.000020,2.653488,54.000000,
0.865080,0.880480,0.872780,0.600396,0.880480,0.000018,0.773837,108.000000,
0.895104,0.895105,0.895105,0.464122,0.895105,0.000016,0.624824,162.000000,
0.889772,0.898590,0.894181,0.506506,0.898590,0.000013,0.425888,216.000000,
0.900564,0.900747,0.900655,0.463335,0.900747,0.000011,0.379382,270.000000,
0.904413,0.906096,0.905254,0.416848,0.906096,0.000009,0.382784,324.000000,
0.906947,0.906318,0.906633,0.450942,0.906318,0.000007,0.337139,378.000000,
0.906246,0.904858,0.905552,0.454785,0.906318,0.000004,0.226226,432.000000,
0.907580,0.906394,0.906987,0.452102,0.906394,0.000002,0.230640,486.000000,
0.908194,0.906664,0.907429,0.437936,0.906664,0.000000,0.232790,540.000000,
