val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.423880,0.606946,0.423880,0.000020,0.597478,80.000000,
0.490979,0.544252,0.490979,0.000018,0.451236,160.000000,
0.549362,0.532925,0.549362,0.000016,0.423373,240.000000,
0.540685,0.479923,0.549362,0.000013,0.301422,320.000000,
0.564979,0.589321,0.564979,0.000011,0.259143,400.000000,
0.564979,0.501379,0.564979,0.000009,0.241020,480.000000,
0.564871,0.748208,0.564979,0.000007,0.225018,560.000000,
0.572358,0.659028,0.572358,0.000005,0.150477,640.000000,
0.549682,0.773999,0.572358,0.000002,0.147867,720.000000,
0.560653,0.712473,0.572358,0.000000,0.145680,800.000000,
0.560653,0.713528,0.572358,0.000000,0.063080,804.000000,
