val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.823642,0.831449,0.827545,0.864177,0.831449,0.000020,4.329182,54.000000,
0.828053,0.834408,0.831230,0.882989,0.834408,0.000018,1.261869,108.000000,
0.879140,0.878727,0.878933,0.521738,0.878727,0.000016,0.813175,162.000000,
0.888580,0.884888,0.886734,0.560853,0.884888,0.000013,0.599192,216.000000,
0.888406,0.886850,0.887628,0.476504,0.886850,0.000011,0.528858,270.000000,
0.898254,0.896721,0.897487,0.443590,0.896721,0.000009,0.459099,324.000000,
0.902876,0.901149,0.902013,0.423916,0.901149,0.000007,0.384365,378.000000,
0.904600,0.904017,0.904308,0.416909,0.904017,0.000004,0.281750,432.000000,
0.905311,0.905121,0.905216,0.417199,0.905121,0.000002,0.265320,486.000000,
0.906625,0.905168,0.905897,0.401924,0.905168,0.000000,0.304405,540.000000,
