val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.471014,0.700185,0.471014,0.000020,0.723150,23.000000,
0.528986,0.662107,0.528986,0.000018,0.697233,46.000000,
0.528986,0.646531,0.528986,0.000016,0.729915,69.000000,
0.471014,0.720106,0.528986,0.000013,0.723825,92.000000,
0.528986,0.661871,0.528986,0.000011,0.702444,115.000000,
0.528986,0.642899,0.528986,0.000009,0.721716,138.000000,
0.471014,0.701358,0.528986,0.000007,0.704892,161.000000,
0.528986,0.689591,0.528986,0.000005,0.710843,184.000000,
0.528986,0.687611,0.528986,0.000003,0.711627,207.000000,
0.471014,0.696314,0.528986,0.000000,0.706978,230.000000,
0.471014,0.696579,0.528986,0.000000,0.692125,234.000000,
