val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.467987,0.502651,0.467987,0.000020,0.585947,80.000000,
0.408535,0.538073,0.467987,0.000018,0.489272,160.000000,
0.492451,0.507869,0.492451,0.000016,0.451579,240.000000,
0.560321,0.516949,0.560321,0.000013,0.352527,320.000000,
0.507293,0.557931,0.560321,0.000011,0.291237,400.000000,
0.554665,0.523075,0.560321,0.000009,0.277114,480.000000,
0.616412,0.508818,0.616412,0.000007,0.244166,560.000000,
0.608141,0.595759,0.616412,0.000005,0.135061,640.000000,
0.580278,0.630338,0.616412,0.000002,0.151721,720.000000,
0.610669,0.608771,0.616412,0.000000,0.131861,800.000000,
0.610669,0.608726,0.616412,0.000000,0.025705,804.000000,
