val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.389275,0.629256,0.389275,0.000020,0.591298,80.000000,
0.491340,0.545685,0.491340,0.000018,0.486451,160.000000,
0.528289,0.479214,0.528289,0.000016,0.461814,240.000000,
0.536536,0.489458,0.536536,0.000013,0.338777,320.000000,
0.568412,0.487391,0.568412,0.000011,0.266129,400.000000,
0.551460,0.526368,0.568412,0.000009,0.281661,480.000000,
0.605796,0.632507,0.605796,0.000007,0.211737,560.000000,
0.605547,0.735895,0.605796,0.000005,0.132099,640.000000,
0.610575,0.645107,0.610575,0.000002,0.138953,720.000000,
0.615863,0.612388,0.615863,0.000000,0.138686,800.000000,
0.615863,0.611691,0.615863,0.000000,0.124048,804.000000,
