val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,
0.285333,0.898926,0.285333,0.000020,0.536062,80.000000,
0.464470,0.576055,0.464470,0.000018,0.441486,160.000000,
0.590835,0.389310,0.590835,0.000016,0.421369,240.000000,
0.512059,0.538153,0.590835,0.000013,0.294950,320.000000,
0.559719,0.487188,0.590835,0.000011,0.232918,400.000000,
0.580622,0.484083,0.590835,0.000009,0.226331,480.000000,
0.580767,0.824166,0.590835,0.000007,0.192148,560.000000,
0.595935,0.733167,0.595935,0.000005,0.114116,640.000000,
0.541082,0.834433,0.595935,0.000002,0.102609,720.000000,
0.580230,0.679403,0.595935,0.000000,0.099292,800.000000,
0.580230,0.679053,0.595935,0.000000,0.051401,804.000000,
