val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.550725,0.599156,0.550725,0.000020,0.740708,23.000000,
0.579710,0.566334,0.579710,0.000018,0.705158,46.000000,
0.601449,0.595489,0.601449,0.000016,0.613651,69.000000,
0.688406,0.535285,0.688406,0.000013,0.517111,92.000000,
0.724638,0.520873,0.724638,0.000011,0.446686,115.000000,
0.724638,0.496917,0.724638,0.000009,0.478487,138.000000,
0.746377,0.483348,0.746377,0.000007,0.430350,161.000000,
0.739130,0.527941,0.746377,0.000005,0.268856,184.000000,
0.753623,0.567157,0.753623,0.000003,0.228343,207.000000,
0.731884,0.592359,0.753623,0.000000,0.233612,230.000000,
0.731884,0.594830,0.753623,0.000000,0.289844,234.000000,
