val_pearson,val_spearmanr,val_corr,val_loss,best_val_spearmanr,learning_rate,loss,step,
0.791079,0.815376,0.803228,0.893636,0.815376,0.000020,3.746279,54.000000,
0.849211,0.850809,0.850010,0.661267,0.850809,0.000018,1.109951,108.000000,
0.830123,0.852227,0.841175,0.984145,0.852227,0.000016,1.021145,162.000000,
0.824387,0.836160,0.830273,0.740248,0.852227,0.000013,1.059318,216.000000,
0.875862,0.882037,0.878950,0.532243,0.882037,0.000011,0.704436,270.000000,
0.878884,0.882194,0.880539,0.581790,0.882194,0.000009,0.579017,324.000000,
0.865461,0.878388,0.871925,0.612078,0.882194,0.000007,0.535855,378.000000,
0.887978,0.886141,0.887060,0.485809,0.886141,0.000004,0.422548,432.000000,
0.888811,0.886785,0.887798,0.494048,0.886785,0.000002,0.391988,486.000000,
0.891783,0.888554,0.890169,0.480084,0.888554,0.000000,0.382530,540.000000,
