val_acc,val_loss,best_val_acc,learning_rate,loss,step,
0.557971,0.638629,0.557971,0.000020,0.776487,23.000000,
0.471014,0.777020,0.557971,0.000018,0.708933,46.000000,
0.471014,0.709653,0.557971,0.000016,0.703654,69.000000,
0.528986,0.681089,0.557971,0.000013,0.710872,92.000000,
0.471014,0.703465,0.557971,0.000011,0.695207,115.000000,
0.471014,0.699470,0.557971,0.000009,0.704231,138.000000,
0.471014,0.710374,0.557971,0.000007,0.706514,161.000000,
0.528986,0.684993,0.557971,0.000005,0.697935,184.000000,
0.528986,0.680889,0.557971,0.000003,0.704501,207.000000,
0.528986,0.684900,0.557971,0.000000,0.709999,230.000000,
0.528986,0.685092,0.557971,0.000000,0.715291,234.000000,
